paper,full_paper_name,year_published,journal,authors,doi,abstract,arxiv_url,pdf_url,primary_category,pdf_path,dataset_name,dataset_type,official_path,events_total (from text),events_used (from text),collision_energy_tev,generator,size_bytes,luminosity,shortened_paper_name,notes,events_total_num,events_used_num,collision_energy_tev_num,luminosity_pb,dataset_key,fraction_used,has_official_path,quality_flags
1904.11195,Search for Non-Standard Sources of Parity Violation in Jets at $\sqrt s$=8 TeV with CMS Open Data,2019,JHEP12(2019)120,Christopher G. Lester; Matthias Schott,10.1007/JHEP12(2019)120,"The Standard Model violates parity, but only by mechanisms which are invisible to Large Hadron Collider (LHC) experiments (on account of the lack of initial state polarisation or spin-sensitivity in the detectors). Nonetheless, new physical processes could potentially violate parity in ways which are detectable by those same experiments. If those sources of new physics occur only at LHC energies, they are untested by direct searches. We probe the feasibility of such measurements using approximately 0.2 inverse femtobarns of data which was recorded in 2012 by the CMS collaboration and made public within the CMS Open Data initiative. In particular, we test an inclusive three-jet event selection which is primarily sensitive to non-standard parity violating effects in quark-gluon interactions. Within our measurements, no significant deviation from the Standard Model is seen and no obvious experimental limitations have been found. We discuss other ways that searches for non-standard parity violation could be performed, noting that these would be sensitive to very different sorts of models to those which our measurements constrain. We hope that our initial studies provide a valuable starting point for rigorous future analyses using the full LHC datasets at 13 TeV with a careful and less conservative estimate of experimental uncertainties.",http://arxiv.org/abs/1904.11195,https://arxiv.org/pdf/1904.11195v4,hep-ex,pdfs/1904.11195.pdf,DYToMuMu_M-20_CT10_TuneZ2star_v2_8TeV,mc,,,,8.0,PowhegBox,,,Parity Violation Jets CMS Open,"Drell-Yan production, muon pair decay; cross-section 1931 pb; interfaced with Pythia v6.4.26; CT10 PDF; Z2* tune; CERN Open Data Portal record [40]",,,8.0,,dytomumu_m_20_ct10_tunez2star_v2_8tev,,True,
2106.05726,Using CMS Open Data in research -- challenges and directions,2021,,Kati Lassila-Perini; Clemens Lange; Edgar Carrera Jarrin; Matthew Bellis,10.1051/epjconf/202125101004,"The CMS experiment at CERN has released research-quality data from particle collisions at the LHC since 2014. Almost all data from the first LHC run in 2010-2012 with the corresponding simulated samples are now in the public domain, and several scientific studies have been performed using these data. This paper summarizes the available data and tools, reviews the challenges in using them in research, and discusses measures to improve their usability.",http://arxiv.org/abs/2106.05726,https://arxiv.org/pdf/2106.05726v1,hep-ex,pdfs/2106.05726.pdf,CMS 2010 collision data,data,,,,7.0,,,,Using CMS Open Data in research,First CMS open data release in 2014; AOD format; mentioned in context of first research papers using CMS open data,,,7.0,,cms_2010_collision_data,,True,
2106.05726,Using CMS Open Data in research -- challenges and directions,2021,,Kati Lassila-Perini; Clemens Lange; Edgar Carrera Jarrin; Matthew Bellis,10.1051/epjconf/202125101004,"The CMS experiment at CERN has released research-quality data from particle collisions at the LHC since 2014. Almost all data from the first LHC run in 2010-2012 with the corresponding simulated samples are now in the public domain, and several scientific studies have been performed using these data. This paper summarizes the available data and tools, reviews the challenges in using them in research, and discusses measures to improve their usability.",http://arxiv.org/abs/2106.05726,https://arxiv.org/pdf/2106.05726v1,hep-ex,pdfs/2106.05726.pdf,CMS 2010-2012 data,data,,,,,,2000000000000,,Using CMS Open Data in research,More than 2 PB of data available through CERN Open Data Portal as of 2021; includes both real collision data and simulated samples; AOD format for Run-1,,,,,cms_2010_2012_data,,True,
2106.05726,Using CMS Open Data in research -- challenges and directions,2021,,Kati Lassila-Perini; Clemens Lange; Edgar Carrera Jarrin; Matthew Bellis,10.1051/epjconf/202125101004,"The CMS experiment at CERN has released research-quality data from particle collisions at the LHC since 2014. Almost all data from the first LHC run in 2010-2012 with the corresponding simulated samples are now in the public domain, and several scientific studies have been performed using these data. This paper summarizes the available data and tools, reviews the challenges in using them in research, and discusses measures to improve their usability.",http://arxiv.org/abs/2106.05726,https://arxiv.org/pdf/2106.05726v1,hep-ex,pdfs/2106.05726.pdf,CMS 2010-2011 data,data,,,,7.0,,,,Using CMS Open Data in research,All data from 2010-2011 now publicly available; processed in AOD format with CMSSW,,,7.0,,cms_2010_2011_data,,True,
2106.05726,Using CMS Open Data in research -- challenges and directions,2021,,Kati Lassila-Perini; Clemens Lange; Edgar Carrera Jarrin; Matthew Bellis,10.1051/epjconf/202125101004,"The CMS experiment at CERN has released research-quality data from particle collisions at the LHC since 2014. Almost all data from the first LHC run in 2010-2012 with the corresponding simulated samples are now in the public domain, and several scientific studies have been performed using these data. This paper summarizes the available data and tools, reviews the challenges in using them in research, and discusses measures to improve their usability.",http://arxiv.org/abs/2106.05726,https://arxiv.org/pdf/2106.05726v1,hep-ex,pdfs/2106.05726.pdf,CMS 2012 proton-proton data,data,,,,8.0,,,,Using CMS Open Data in research,50% of proton-proton data from 2012 publicly available; remaining data to be released within ten years; AOD format,,,8.0,,cms_2012_proton_proton_data,,True,
2106.05726,Using CMS Open Data in research -- challenges and directions,2021,,Kati Lassila-Perini; Clemens Lange; Edgar Carrera Jarrin; Matthew Bellis,10.1051/epjconf/202125101004,"The CMS experiment at CERN has released research-quality data from particle collisions at the LHC since 2014. Almost all data from the first LHC run in 2010-2012 with the corresponding simulated samples are now in the public domain, and several scientific studies have been performed using these data. This paper summarizes the available data and tools, reviews the challenges in using them in research, and discusses measures to improve their usability.",http://arxiv.org/abs/2106.05726,https://arxiv.org/pdf/2106.05726v1,hep-ex,pdfs/2106.05726.pdf,CMS Monte Carlo simulated samples,mc,,,,,,,,Using CMS Open Data in research,Simulated datasets processed with CMSSW detector simulation; includes pile-up events; Monte Carlo truth information included; dataset names identical to CMS internal naming; keyword search available on portal,,,,,cms_monte_carlo_simulated_samples,,True,
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs/2109.11274.pdf,SingleMu Run2012B,data,/SingleMu/Run2012B-22Jan2013-v1/AOD,,,8.0,,,11.6/fb,Dark Matter Mono Z Prime Search,CMS 2012 Run-B data; HLT_Mu40_eta2p1 trigger; single muon trigger unprescaled; CERN Open Data Portal record 6021,,,8.0,11600.0,singlemu_run2012b,,True,
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs/2109.11274.pdf,SingleMu Run2012C,data,/SingleMu/Run2012C-22Jan2013-v1/AOD,,,8.0,,,11.6/fb,Dark Matter Mono Z Prime Search,CMS 2012 Run-C data; HLT_Mu40_eta2p1 trigger; single muon trigger unprescaled; CERN Open Data Portal record 6047,,,8.0,11600.0,singlemu_run2012c,,True,
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs/2109.11274.pdf,DYToMuMu_M-20_CT10_TuneZ2star_v2_8TeV,mc,,,,8.0,POWHEG v1.0 interfaced to Pythia 6.4.26,,,Dark Matter Mono Z Prime Search,Drell-Yan process; CT10 PDFs; Z2* tune; CERN Open Data Portal record 774; cross section 1916 pb at NNLO,,,8.0,,dytomumu_m_20_ct10_tunez2star_v2_8tev,,True,
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs/2109.11274.pdf,TTJets_FullLeptMGDecays_8TeV,mc,,,,8.0,MadGraph5_aMC@NLO v5.1.3.30 interfaced to Pythia 6.4.26,,,Dark Matter Mono Z Prime Search,Top quark pair production; CT10 PDFs; Z2* tune; CERN Open Data Portal record 9577; cross section 23.89 pb at NLO,,,8.0,,ttjets_fullleptmgdecays_8tev,,True,
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs/2109.11274.pdf,WWJetsTo2L2Nu_TuneZ2star_8TeV,mc,,,,8.0,MadGraph5_aMC@NLO v5.1.3.30 interfaced to Pythia 6.4.26,,,Dark Matter Mono Z Prime Search,WW diboson production; CT10 PDFs; Z2* tune; CERN Open Data Portal record 9971; cross section 5.8 pb at NLO,,,8.0,,wwjetsto2l2nu_tunez2star_8tev,,True,
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs/2109.11274.pdf,WZJetsTo3LNu_8TeV_TuneZ2Star,mc,,,,8.0,MadGraph5_aMC@NLO v5.1.3.30 interfaced to Pythia 6.4.26,,,Dark Matter Mono Z Prime Search,WZ diboson production; CT10 PDFs; Z2* tune; CERN Open Data Portal record 9983; cross section 1.1 pb at NNLO,,,8.0,,wzjetsto3lnu_8tev_tunez2star,,True,
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs/2109.11274.pdf,ZZTo4mu_8TeV,mc,,,,8.0,POWHEG v1.0 interfaced to Pythia 6.4.26,,,Dark Matter Mono Z Prime Search,ZZ to 4 muons; CT10 PDFs; Z2* tune; CERN Open Data Portal record 10071; cross section 0.077 pb at NLO,,,8.0,,zzto4mu_8tev,,True,
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs/2301.10358.pdf,Run2011A MultiJet primary dataset,data,/MultiJet/Run2011A-12Oct2013-v1/AOD,,,7.0,,,4.166/fb,INFERNO Top Cross Section Measurement,Used QuadJet40_IsoPFTau40 and QuadJet45_IsoPFTau45 triggers; run ranges 160431-171049; CERN Open Data Portal records [6],,,7.0,4166.0,run2011a_multijet_primary_dataset,,True,
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs/2301.10358.pdf,Run2011B MultiJet primary dataset,data,/MultiJet/Run2011B-12Oct2013-v1/AOD,,,7.0,,,4.166/fb,INFERNO Top Cross Section Measurement,Used QuadJet45_IsoPFTau45 trigger; run ranges 171050-178420; CERN Open Data Portal record [7],,,7.0,4166.0,run2011b_multijet_primary_dataset,,True,
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs/2301.10358.pdf,TTJets_TuneZ2_7TeV-madgraph-tauola,mc,,,43570.0,7.0,MadGraph,,,INFERNO Top Cross Section Measurement,Summer11 simulation; signal events; parton showering with Pythia; tau decays with Tauola; CTEQ66 PDFs; top mass 172.5 GeV; CERN Open Data Portal record [8],,43570.0,7.0,,ttjets_tunez2_7tev_madgraph_tauola,,True,
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs/2301.10358.pdf,WJetsToLNu_TuneZ2_7TeV-madgraph-tauola,mc,,,,7.0,MadGraph,,,INFERNO Top Cross Section Measurement,Summer11 simulation; W+jets background; parton showering with Pythia; tau decays with Tauola; CERN Open Data Portal record [9],,,7.0,,wjetstolnu_tunez2_7tev_madgraph_tauola,,True,
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs/2301.10358.pdf,DYJetsToLL_TuneZ2_M-50_7TeV-madgraph-tauola,mc,,,,7.0,MadGraph,,,INFERNO Top Cross Section Measurement,Summer11 simulation; Z+jets background; parton showering with Pythia; tau decays with Tauola; CERN Open Data Portal record [10],,,7.0,,dyjetstoll_tunez2_m_50_7tev_madgraph_tauola,,True,
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs/2301.10358.pdf,QCD multijet background sample,data,,,11176.0,7.0,,,,INFERNO Top Cross Section Measurement,Data-driven QCD background estimation by inverting b-tagging requirement; used for neural network training,,11176.0,7.0,,qcd_multijet_background_sample,,True,
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs/2301.10358.pdf,Single-top t-channel samples,mc,,,,7.0,POWHEG,,,INFERNO Top Cross Section Measurement,"Summer11 simulation; includes T_TuneZ2_t-channel and Tbar_TuneZ2_t-channel; interfaced to Pythia and Tauola; CERN Open Data Portal records [11,12]",,,7.0,,single_top_t_channel_samples,,True,
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs/2301.10358.pdf,Single-top tW-channel samples,mc,,,,7.0,POWHEG,,,INFERNO Top Cross Section Measurement,"Summer11 simulation; includes T_TuneZ2_tW-channel-DR and Tbar_TuneZ2_tW-channel-DR; interfaced to Pythia and Tauola; CERN Open Data Portal records [13,14]",,,7.0,,single_top_tw_channel_samples,,True,
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs/2301.10358.pdf,Single-top s-channel samples,mc,,,,7.0,POWHEG,,,INFERNO Top Cross Section Measurement,"Summer11 simulation; includes T_TuneZ2_s-channel and Tbar_TuneZ2_s-channel; interfaced to Pythia and Tauola; CERN Open Data Portal records [15,16]",,,7.0,,single_top_s_channel_samples,,True,
